"Q2443A018","","Elevator to the 1st floor basement,°ıand then the stairs. Got it."
"Q2443A004","","Thank you."
"Q2443A019","","Um=@"
"Q2443A001","","Excuse me."
"Q2443B014","","Hey, welcome."
"Q2443B015","","Why don't you ask at the knife shop°ıon the 1st floor."
"Q2443B016","","If you're not going to play, go ask at°ıthat weapons shop on the 1st floor."
"Q2443A024","","I'd better not."
"Q2446A001","","Excuse me."
"Q2446B001","","Yes?"
"Q2446A002","","Do you know anyone who owns°ıa talking bird as a pet?"
"Q2446B002","","I don't know.°ıI was just hired recently."
"Q2446A003","","I see."
"Q2446B003","","I don't think the old lady knows, either."
"Q2446A004","","Old lady?"
"Q2446A005","","I see.°ıThank you."
"Q2446A006","","Excuse me."
"Q2446A007","","Um, do you know anyone°ıwho owns a talking bird?"
"Q2446B005","","If you want to talk about birds,°ıask at a bird shop. This is a restaurant=@"
"Q2446A008","","That store?"
"Q2446B008","","Yeah. Because it sounds nice,°ıdoesn't it?"
"Q2446A009","","=@I see.°ıThanks."
"Q2446A011","","Um, where is the shop°ıthat sells talking birds?"
"Q2446A012","","I want to get to the 6th floor."
"Q2446A013","","Which way is fastest?"
"Q2446A015","","Ah, to reach the 6th floor=@"
"Q2446B009","","There's an elevator. You can get to any°ıfloor, but sometimes you have to change it."
"Q2446A017","","I want to get to the 9th floor."
"Q2446A018","","How do I get to the 9th floor?"
"Q2446A020","","Um, where is the Nine Birds Shop?"
"Q2446B017","","Or, do you want to hear°ımy measurments?"
"Q2446B018","","But I could tell you my age."
"Q2446B019","","Or, do you want to hear°ımy life story?"
"Q2446B020","","It's going to be long."
"Q2446A025","","That's okay.°ıExcuse me."
"Q2446B021","","See you again soon."
"Q2446A022","","Huh?"
"Q2446B022","","I was just hired here,°ıso I don't know much about this area."
"Q2446B016","","If you want to ask about birds,°ıyou should ask at a bird shop."
"Q2446A030","","That's fine."
"Q2446A032","","A square lined with Lucky Hit stands=@°ıOkay, I'll check it out."
"Q2446B027","","Good luck."
"Q2446A034","","The Great View Bldg?"
"Q2446A040","","I'd better not."
"Q2457A001","","Excuse me."
"Q2457B001","","Welcome."
"Q2457A002","","Which way is it to°ıthe Great View Bldg?"
"Q2457B002","","To get to the Great View Bldg=@"
"Q2457B003","","Go outside, take a left, and you'll be°ıin the Thousand White Qr. Ask there."
"Q2457A003","","Thank you."
"Q2457A004","","Um=@"
"Q2457A005","","About the Great View Bldg=@"
"Q2457A006","","I see.°ıThanks."
"Q2457A007","","I need to find°ıthe Great View Bldg."
"Q2457A008","","Which way is it to°ıthe Dancing Dragon Bldg?"
"Q2457B004","","It's in the other direction."
"Q2457B005","","You should ask someone outside."
"Q2457A009","","I'm looking for°ıthe Dancing Dragon Bldg."
"Q2457A011","","The 9th floor=@"
"Q2457B007","","Use the elevator there."
"Q2457A012","","Where can I find Room 902?"
"Q2457B008","","It's on the 9th floor."
"Q2457A015","","I see."
"Q2457B010","","Try asking Meixia.°ıShe's next door."
"Q2457A016","","Thanks."
"Q2457A019","","Am I going in the wrong direction?"
"Q2457B012","","To get to the Thousand White Bldg=@"
"Q2457B013","","Try asking Zhiyun from next door."
"Q2457B015","","To get to the Moon Child Bldg=@"
"Q2457B016","","Go outside and walk straight."
"Q2457A023","","Where can I find a bird shop?"
"Q2457B017","","A bird shop is in°ıthe Three Birds Bldg."
"Q2457A024","","Where is the bird shop?"
"Q2457B018","","Didn't you hear me?"
"Q2457A025","","I see.°ıThank you."
"Q2457B020","","To get to the Three Birds Bldg,°ımake a left at the end there."
"Q2457A027","","I'm looking for°ıthe Three Birds Bldg."
"Q2457A028","","I want to go to a bird shop."
"Q2457A026","","Which way is it to°ıthe Three Birds Bldg?"
"Q2457A029","","I want to find°ıthe Nine Birds Shop."
"Q2457A030","","Which way is it to°ıthe Ghost Hall Bldg?"
"Q2457B021","","To get to the Ghost Hall Bldg=@"
"Q2457A031","","I'm looking for°ıthe Ghost Hall Bldg."
"Q2457A032","","Which way is it to°ıthe Yellow Head Bldg?"
"Q2457B022","","Go outside and walk straight, you'll see the°ıYellow Head Bldg at the end of the street."
"Q2457A033","","Where is the Yellow Head Bldg?"
"Q2457A035","","No, I don't=@"
"Q2457B024","","W√©re in the middle of customer appreciation°ıdays, so reservations are a must."
"Q2457B025","","Thank you for your understanding."
"Q2457A036","","I see."
"Q2457A037","","Which way is it to°ıEveryone's Restaurant?"
"Q2457B026","","It's that way."
"Q2457A038","","Which way is it to°ıthe Nihao Teahouse?"
"Q2457A039","","Which way is it to°ıCafe Anna?"
"Q2457B027","","To get to Cafe Anna=@"
"Q2457A040","","Which way is it to°ıthe Thousand White Stand?"
"Q2457B028","","To get to the Thousand White Stand=@"
"Q2457A041","","Which way is it to°ıthe Dragon Spring Stand?"
"Q2457B029","","The Dragon Spring Stand=@"
"Q2457A042","","Which way is it to°ıthe Moon Child Bldg?"
"Q2457B030","","Go outside and ask for°ıdirections again, please."
"Q2457A043","","Where is the Moon Child Bldg?"
"Q2457A044","","Do you know where°ıI can do some Street Fighting?"
"Q2457B031","","Street fighting?°ıIt sounds so savage."
"Q2457A045","","All right."
"Q2457A046","","Do you know a place nearby where°ıI can participate in Street Fighting?"
"Q2457A047","","Which way is it to Dragon St?"
"Q2457B032","","To get to Dragon St=@"
"Q2457A048","","I'm looking for Dragon St."
"Q2457B035","","Turn at that corner there,°ıand you'll find it."
"Q2457B036","","To get to the Blue Dragon Garden,°ıgo outside and walk straight."
"Q2457A056","","Which way is it to°ıthe Thousand White Bldg?"
"Q2457A057","","How do I get to°ıthe Thousand White Bldg?"
"Q2457A058","","No, I didn't come here to eat=@"
"Q2457B039","","I see."
"Q2457A059","","I'll try again later."
"Q2457B040","","You're not here to eat, are you?"
"Q2457B041","","You don't have any interest°ıin eating here, do you?"
"Q2457B042","","You don't have any particular°ıbusiness with me, do you?"
"Q2457A062","","Do you know a place where I can gamble?"
"Q2457A063","","Where is the pawnshop?"
"Q2457A064","","Do you know a place where°ıI can get a part-time job?"
"Q2457A065","","Ah, it's nothing."
"Q2458A001","","Um=@"
"Q2458A002","","May I ask you something?"
"Q2458B001","","Welcome!"
"Q2458B002","","Yessir!"
"Q2458B003","","Welcome!"
"Q2458A003","","I want to go to°ıthe Great View Bldg."
"Q2458B004","","The Great View Bldg?°ıIt's near Kowloon."
"Q2458B005","","Go out, and ask someone°ıin the Stand Qr."
"Q2458A004","","I understand.°ıThank you."
"Q2458A005","","Where's the Great View Bldg?"
"Q2458B006","","It's near the entrance to Kowloon."
"Q2458B007","","It's that tiny,°ıtwo-storied building."
"Q2458B008","","It's that two-storied brick building.°ıyou'll know it when you see it."
"Q2458A006","","I'm looking for°ıGreat View Herbs."
"Q2458B009","","It's that two-storied brick building.°ıIt should be easy enough to spot."
"Q2458A007","","I'm looking for°ıthe Dancing Dragon Bldg."
"Q2458B010","","The Dancing Dragon Bldg?°ıTake a left when you go out."
"Q2458A008","","Where's the Dancing Dragon Bldg?"
"Q2458B012","","It's the red brick building°ıwith yellow eaves."
"Q2458A009","","I want to go to°ıthe Tea Break Bldg."
"Q2458B013","","The Tea Break Bldg? Take a left when°ıyou go out, and then just keep going."
"Q2458A010","","Where's the Tea Break Bldg?"
"Q2458B014","","It's past the broken water tower."
"Q2458B015","","It's past the Lucky Hit Museum."
"Q2458B016","","It's the building with two snack shops°ınext to each other on the 1st floor."
"Q2458A011","","Have you seen a person called Yuan?"
"Q2458A012","","Do you know her?"
"Q2458B018","","Watch out, I think there's°ısomething wrong with her, buddy."
"Q2458A014","","I'm looking for the knife shop."
"Q2458A015","","Where's the Thousand White Bldg?"
"Q2458B021","","It's on the other side of the Stand Qr."
"Q2458A016","","Do you know a place where the ringing°ıof a bell can be heard?"
"Q2458A017","","The orphanage?"
"Q2458A019","","Where is the orphanage?"
"Q2458B024","","It's on the 8th floor of this building."
"Q2458A020","","I'm looking for a local bird shop."
"Q2458A021","","Do you know of any?"
"Q2458B026","","A bird shop? Why don't you try°ıthe Three Birds Bldg?"
"Q2458B027","","There are a number of°ıbird shops in there."
"Q2458A022","","The Three Birds Bldg?"
"Q2458A023","","Thank you."
"Q2458A024","","I'm looking for the bird shop."
"Q2458B028","","The best place in Kowloon is°ıthe Three Birds Bldg."
"Q2458B029","","There are a number°ıof shops in there."
"Q2458B030","","That place is full of bird shops."
"Q2458B031","","That building is filled°ıwith bird shops."
"Q2458A026","","I'm looking for°ıthe Three Birds Bldg."
"Q2458B032","","The Three Birds Bldg is°ıin the Dimsum Qr."
"Q2458A027","","Where's the Three Birds Bldg?"
"Q2458B033","","Go right at the Lucky Hit Museum,°ıand it'll be on your left."
"Q2458B034","","It's the building in front°ıof the Great View Bldg."
"Q2458B035","","It's a brick building,°ıwith green eaves."
"Q2458A028","","I'm looking for the bird shop."
"Q2458A029","","I'm looking for°ıthe Nine Birds Shop."
"Q2458A030","","I'm looking for°ıthe Ghost Hall Bldg."
"Q2458B036","","Keep going and take a left at°ıthe end, and you'll find it."
"Q2458B037","","Keep on going for a long distance°ıand you'll find the Ghost Hall Bldg."
"Q2458B038","","It's hard to explain,°ıso ask somebody again over there."
"Q2458A031","","Where's the Ghost Hall Bldg?"
"Q2458B039","","Take a left at the end of the hall."
"Q2458B040","","If you just follow the road,°ıyou'll wind up there eventually."
"Q2458B041","","It's beyond the Golden Flower Bldg.°ıYou can ask somebody in that area."
"Q2458B042","","Just follow the hall. The buildings°ıare connected on the inside."
"Q2458A032","","Where's the entrance°ıto the Yellow Head Bldg?"
"Q2458B043","","When you leave this building,°ıjust keep going straight."
"Q2458B044","","I think the north entrance was just°ıon the other side of the fountain."
"Q2458A033","","I'm looking for the entrance°ıto the Yellow Head Bldg."
"Q2458B045","","It's on the other side°ıof the fountain."
"Q2458A034","","Do you know of any°ırestaurants around here?"
"Q2458B046","","Don't you think it's rude to°ıask about an eatery at a bar?"
"Q2458B047","","But it's okay. You're not old°ıenough to drink, anyway, right?"
"Q2458B048","","Why don't you search the Dimsum Qr?"
"Q2458B049","","You can find things like dimsum°ıand snack shops there."
"Q2458A035","","Are there any restaurants around here?"
"Q2458B050","","It's bustling with snack°ıand dimsum shops."
"Q2458B051","","There are a lot of shops,°ıincluding dimsum and snack shops."
"Q2458B052","","Why don't you try the Dimsum Qr?°ıThere are a ton of shops there."
"Q2458A036","","Do you know where°ıEveryone's Restaurant is?"
"Q2458B053","","It's on the 1st floor°ıof the Tea Break Bldg."
"Q2458B054","","Take a left when you leave this building,°ıand just keep on going."
"Q2458A037","","Do you know the Nihao Teahouse?"
"Q2458A038","","Do you know°ıwhere Cafe Anna is?"
"Q2458B055","","It's in the central garden of the Ghost°ıHall Bldg. There's a quaint little terrace."
"Q2458A039","","Do you know where°ıthe Thousand White Stand is?"
"Q2458B056","","It's in the Thousand White Qr.°ıIt's next to the Thousand White Bldg."
"Q2458A040","","Do you know where°ıthe Dragon Spring Stand is?"
"Q2458B057","","Go left when you exit.°ıIt's near that broken water tower."
"Q2458A041","","Do you know°ıwhere Room 503 is?"
"Q2458B058","","It's on the 5th floor, right?"
"Q2458B059","","There's an elevator over there. Take it°ıto the 5th floor and look around there."
"Q2458A042","","How can I get to Room 503?"
"Q2458B060","","If you're heading to°ıthe 5th floor=@"
"Q2458B061","","You can use the elevator over there."
"Q2458A043","","Do you know a place nearby where°ıI can participate in a Street Fight?"
"Q2458A044","","No, I have a good reason."
"Q2458A045","","Where is Star Gazing Point?"
"Q2458A046","","Do you know a place nearby where°ıI can participate in a Street Fight?"
"Q2458B067","","When you leave, take a right."
"Q2458B068","","I'm warning you, friend."
"Q2458B069","","Respectable folk don't°ıgo near that place."
"Q2458A048","","I'm looking for Dragon St."
"Q2458B070","","Dragon St is just outside Kowloon."
"Q2458A049","","How can I get to Dragon St?"
"Q2458B071","","Leave Kowloon, and Dragon St°ıis right there."
"Q2458A050","","Do you know this man?"
"Q2458A051","","I see."
"Q2458B073","","You can get there from°ıthe Tea Break Bldg."
"Q2458B074","","When you leave this building,°ıyou'll find it to the left."
"Q2458A055","","Do you know this woman?"
"Q2458A058","","I'm looking for°ıthe Thousand White Bldg."
"Q2458B075","","From here, it's exactly on the°ıopposite side of the Yellow Head Bldg."
"Q2458B076","","Please, have a seat."
"Q2458B077","","I'll get your order°ıin just a moment."
"Q2458B078","","I'll bring you a menu."
"Q2458B079","","Please have a seat°ıwherever you like."
"Q2458A059","","I'm sorry.°ıI'll come again."
"Q2458A060","","No, I can't now=@"
"Q2458A061","","Do you know a place where°ıI can do some gambling around here?"
"Q2458A062","","Do you know any pawnshops°ıaround here?"
"Q2458B081","","It's in the Great View Bldg."
"Q2458A063","","Do you know a place where°ıI can get a part-time job around here?"
"Q2458B082","","Not around here.°ıYo√πd better ask somewhere else."
"Q2459A003","","Which way is it to°ıthe Great View Bldg?"
"Q2459A006","","Please tell me more."
"Q2459B004","","Oh no! I'm sorry,°ıyou didn't understand?"
"Q2459A005","","I'm looking for°ıthe Great View Bldg."
"Q2459B002","","It's over there, sir!"
"Q2459B003","","It's in the Thousand White Qr."
"Q2459B005","","Go past the fountain, and just keep on°ıgoing! Then you'll find the Dimsum Qr."
"Q2459B006","","The Thousand White Qr is°ıfurther in that direction."
"Q2459B007","","Well, did you get it?"
"Q2459B008","","Oh no, you still didn't get it?"
"Q2459B009","","My goodness, sir!°ıYou STILL couldn't get it?"
"Q2459B010","","Why don't you ask over there?"
"Q2459B011","","I can't explain it°ıany better for you, okay?"
"Q2459B012","","you'll just have to°ıtry going there!"
"Q2459A007","","I see.°ıI'll give it a try."
"Q2459A008","","I'm trying to find°ıGreat View Herbs."
"Q2459A009","","Which way is it to°ıthe Dancing Dragon Bldg?"
"Q2459A010","","I'm looking for°ıthe Dancing Dragon Bldg."
"Q2459B013","","You know, it's the building°ıwith the red veranda."
"Q2459B014","","The entrance is a bit further."
"Q2459A011","","Which way is it to°ıthe Tea Break Bldg?"
"Q2459A012","","I'm looking for°ıthe Tea Break Bldg."
"Q2459B015","","It's in the Dimsum Qr."
"Q2459A016","","I want to go to a knife shop."
"Q2459A017","","Which way is it to°ıthe Thousand White Bldg?"
"Q2459B021","","Go right along°ıthe building in front."
"Q2459B022","","Keep on going, until you find the Thousand°ıWhite Qr. The Thousand White Bldg is there."
"Q2459A020","","Which way is it to°ıthe Moon Child Bldg?"
"Q2459B025","","Right there!°ıThat's the entrance."
"Q2459A021","","I see.°ıThank you very much."
"Q2459A022","","I'm trying to find the orphanage."
"Q2459A024","","Do you have any idea at all?"
"Q2459B027","","You've got to go to°ıthe Three Birds Bldg."
"Q2459A025","","Which way is it to°ıthe Three Birds Bldg?"
"Q2459A026","","I'm looking for°ıthe Three Birds Bldg."
"Q2459A027","","I'm trying to find a bird shop."
"Q2459A028","","I'm trying to find°ıthe Nine Birds Shop."
"Q2459A029","","Which way is it to°ıthe Ghost Hall Bldg?"
"Q2459A030","","I'm looking for°ıthe Ghost Hall Bldg."
"Q2459B028","","Keep on going, and you'll find the Thousand°ıWhite Qr, where the Ghost Hall Bldg is."
"Q2459A031","","Which way is it to°ıthe Yellow Head Bldg?"
"Q2459A032","","I'm looking for the entrance°ıto the Yellow Head Bldg."
"Q2459B029","","Go just a bit,°ıand you'll find the north gate."
"Q2459A033","","I'm looking for a restaurant or a bar."
"Q2459B030","","Oh my, you look hungry."
"Q2459B031","","It'll take just a minute!"
"Q2459B032","","Just wait a sec!°ıW√©re cooking up something really tasty!"
"Q2459A037","","Are there any larger shops°ıaround here?"
"Q2459B033","","You're terrible!"
"Q2459B034","","Oh fine, then try°ıthe Dragon Spring Stand."
"Q2459A019","","I see."
"Q2459A038","","Where is the Dragon Spring Stand?"
"Q2459B035","","Go past the fountain,°ıand take a right."
"Q2459A039","","Are there any other places?"
"Q2459A040","","Where is Everyone's Restaurant?"
"Q2459A041","","Where is the Nihao Teahouse?"
"Q2459A042","","Where is Cafe Anna?"
"Q2459B037","","Keep going for a long time, and you'll find°ıCafe Anna in the Thousand White Qr."
"Q2459A043","","Where is the Thousand White Stand?"
"Q2459A044","","Do you know any places that°ıhold Street Fights around here?"
"Q2459A045","","I'm looking for a place°ıthat holds Street Fights."
"Q2459B038","","There's Star Gazing Point!"
"Q2459B039","","There's the Small Dragon Garden!"
"Q2459B040","","Take the narrow road just right of°ıthe red vending machine over there!"
"Q2459B041","","There's the Blue Dragon Garden!"
"Q2459B042","","Go through the rounded brick gateway°ıon the other side of the fountain!"
"Q2459A046","","Which way is it to Dragon St?"
"Q2459A047","","I'm looking for Dragon St."
"Q2459B043","","It's just through the gates°ıof the Thousand White Qr."
"Q2459B044","","The gates of the Thousand White Qr°ıare further in that direction."
"Q2459A049","","Which way is it to°ıthe Phoenix Bldg?"
"Q2459A050","","Which way is it to°ıthe Blue Dragon Garden?"
"Q2459A052","","Which way is it to°ıthe Black Heaven Bldg?"
"Q2459A053","","I'm trying to find°ıthe Thousand White Bldg."
"Q2459A054","","Um=@"
"Q2459B049","","Now don't rush, you hear?"
"Q2459B050","","Now just calm down, won't you?"
"Q2459B051","","Now, now, don't be impatient!"
"Q2459B052","","I'm not going anywhere,°ıso just wait a minute!"
"Q2459A002","","I'll come again."
"Q2459A055","","Do you know a place°ıwhere I can gamble?"
"Q2459B053","","There's the Lucky Hit Museum!"
"Q2459A056","","Which way is it to a pawnshop?"
"Q2459A057","","Do you know a place where°ıI can have a part-time job?"
"Q2459B054","","They do cargo handling at°ıthe Thousand White Bldg!"
"Q2460A001","","Excuse me."
"Q2460B001","","Yes?"
"Q2460A002","","Where can I find°ıthe Great View Bldg?"
"Q2460B002","","The Great View Bldg? To get there,°ıyou have to go out of this building first!"
"Q2460A004","","I see.°ıThank you."
"Q2460B005","","Yes!°ıWhat is it?"
"Q2460A005","","About a place called°ıthe Great View building=@"
"Q2460B006","","It's a brick building.°ıWhen you exit this building, go left."
"Q2460B007","","Leave this building, and go left.°ıIt's the one made of brick!"
"Q2460A006","","I see.°ıThank you."
"Q2460A007","","I'm trying to find my way to Great View°ıHerbs. Where is the Great View Bldg?"
"Q2460A008","","Where is the Dancing Dragon Bldg?"
"Q2460B008","","Oh, the Dancing Dragon Bldg!"
"Q2460B009","","It's a lot easier to understand°ıif you go outside first."
"Q2460A010","","A circle of Lucky Hit stands=@"
"Q2460A011","","I'm looking for°ıthe Dancing Dragon Bldg."
"Q2460B013","","There are carvings of golden dragons°ıon either side of the entrance."
"Q2460B015","","Exit the building, and go right."
"Q2460B016","","Of course, there is a way to get there°ıfrom inside the building, too."
"Q2460A012","","Where is the Tea Break Bldg?"
"Q2460B017","","The Tea Break Bldg is°ıour next door neighbor."
"Q2460B018","","You see the sign over there?"
"Q2460A013","","Over there, right?"
"Q2460A014","","I'm looking for°ıthe Tea Break Bldg."
"Q2460B019","","It's next door. Way in the back over there°ıyou should find a sign."
"Q2460B020","","Back there.°ıYou can go that way."
"Q2460A021","","I see.°ıThank you."
"Q2460A022","","I want to go to the knife shop."
"Q2460A023","","How do I get to°ıthe Thousand White Bldg?"
"Q2460B024","","The Thousand White Bldg?°ıYou've got to exit this building first."
"Q2460A026","","Thank you very much."
"Q2460A031","","The Yellow Head Bldg?"
"Q2460B033","","It's the big building right°ıin the middle of Kowloon."
"Q2460A034","","A fountain?°ıGot it. Thank you."
"Q2460A037","","Excuse me."
"Q2460A041","","I guess I'll look for a shop°ıthat carries myna birds."
"Q2460B042","","Yeah?°ıWhat's up?"
"Q2460A042","","Um, do you know anyone°ıwho owns a talking bird?"
"Q2460B043","","Why don't you find a shop that sells°ımyna birds, and ask there?"
"Q2460B044","","They might have them on the 6th floor."
"Q2460B045","","Take that elevator. It doesn't go to every°ıfloor. You have to change elevators."
"Q2460A044","","The 6th floor, huh?°ıThanks."
"Q2460A045","","Um, where is a shop°ıthat sells myna birds?"
"Q2460A046","","I want to get to the 6th floor."
"Q2460A047","","Which way is fastest?"
"Q2460A049","","How can I get to the 6th floor?"
"Q2460A050","","I want to get to the 9th floor."
"Q2460A051","","How do I get to the 9th floor?"
"Q2460A053","","Upstairs?"
"Q2460A055","","Um, where is the Nine Birds Shop?"
"Q2460B049","","Not on this floor.°ıWhy don't you trying going upstairs?"
"Q2460A056","","Where is the Ghost Hall Bldg?"
"Q2460B050","","If you're heading to the Ghost Hall Bldg,°ıyou first need to exit this building."
"Q2460A058","","Where is the Ghost Hall Bldg?"
"Q2460B056","","It's just past the Thousand White Bldg.°ıFirst exit this building, and go left."
"Q2460B057","","Exit this building and go left.°ıIt's just past the Thousand White Bldg."
"Q2460A059","","Where is the entrance to°ıthe Yellow Head Bldg?"
"Q2460B058","","Go outside and go right."
"Q2460A061","","Next to the water fountain=@"
"Q2460A062","","I see.°ıI'll go have a look."
"Q2460B061","","Yes?°ıWhat is it?"
"Q2460A063","","Excuse me, where is the entrance°ıto the Yellow Head Bldg?"
"Q2460B062","","It's right next to the water fountain.°ıGo out and take a right."
"Q2460B063","","Go out and turn right.°ıIt's just next to the water fountain."
"Q2460A065","","The Tea Break Bldg?"
"Q2460B065","","It's just on the next block.°ıOver there."
"Q2460B066","","There's the Nihao Teahouse°ıand Everyone's Restaurant."
"Q2460A066","","Where is the Nihao Teahouse?"
"Q2460A067","","Where is Everyone's Restaurant?"
"Q2460B067","","Try the Tea Break Bldg.°ıIt's right out in front."
"Q2460B068","","It's on the next block.°ıTry going over there."
"Q2460A068","","I understand.°ıI'll be on my way."
"Q2460B069","","Yes?"
"Q2460A070","","Where is Cafe Anna?"
"Q2460A073","","It's near the end of the street in°ıfront of the Thousand White Bldg?"
"Q2460B076","","Yeah."
"Q2460A074","","Where is the Thousand White Stand?"
"Q2460A077","","In the square=@"
"Q2460B079","","If you go from here, it'll be°ıpractically right in front of you."
"Q2460A078","","Where is the Dragon Spring Stand?"
"Q2460A081","","First, I've got to find°ıthe Lucky Hit stands=@"
"Q2460B083","","You should probably ask somebody°ıon the way just to make sure."
"Q2460A030","","Where is the Moon Child Bldg?"
"Q2460B084","","To get to the Moon Child Bldg,°ıyou have to go out of this building first."
"Q2460A082","","Quite far=@"
"Q2460B087","","It's way past the ring°ıof Lucky Hit stands."
"Q2460B088","","Yo√πd better ask again on the way."
"Q2460A083","","Excuse me, where is the Moon Child Bldg?"
"Q2460B089","","Exit the building and go right.°ıIt's quite far."
"Q2460B090","","Exit the building and go right.°ıThere's an exit over there."
"Q2460A084","","Where can I go for some Street Fighting?"
"Q2460B091","","To get there, you first go out of°ıthis building through up ahead."
"Q2460A087","","Excuse me, where is°ıa Street Fighting area?"
"Q2460B096","","Exit the building and go left.°ıThey do it at the former barracks."
"Q2460B097","","Exit the building and go left.°ıYou can get there from the square."
"Q2460A088","","Where is Dragon St?"
"Q2460B098","","To get to Dragon St, you have to°ıgo out of this building first."
"Q2460A089","","A stone arch?"
"Q2460B101","","Yup. It's the arch with°ıthe large spheres on each side."
"Q2460B102","","Huh?"
"Q2460A090","","Excuse me, where is Dragon Street?"
"Q2460B103","","Go through the stone arch in°ıthe square to reach Dragon St."
"Q2460B104","","Yes. It's the arch with°ıthe large spheres on either side."
"Q2460B105","","Exit the passageway over there and go left,°ıand you'll reach the square."
"Q2460B106","","Go out and left to reach the square.°ıThere's an exit over there."
"Q2460B107","","Huh?"
"Q2460A098","","I see.°ıThank you."
"Q2460A101","","Where is the Thousand White Bldg?"
"Q2460B114","","Thousand White Bldg?°ıFirst you'll have to go outside."
"Q2460A103","","How do I get to°ıthe Thousand White Bldg?"
"Q2460B117","","Exit the building°ıand go to the left."
"Q2460B118","","Exit the building and go left.°ıGo to the square and there it is."
"Q2460B119","","Oh, I'm so sorry!°ıCould you just wait a moment?"
"Q2460A106","","I see."
"Q2460B124","","So anyway, I'm so sorry.°ıCould you come back later?"
"Q2460A107","","I understand.°ıI'll see you later."
"Q2460B125","","Sorry!°ıCould you give me a minute?"
"Q2460B126","","Oh, I've got to clean up the bird cage!"
"Q2460B127","","I'm sorry!°ıCould you come back later?"
"Q2460A108","","I see.°ıThank you."
"Q2460B128","","I'm so sorry!"
"Q2460A069","","Oh=@°ıExcuse me."
"Q2460A109","","Excuse me.°ıI'll come again."
"Q2460A110","","No=@ sorry to bother you."
"Q2460A112","","That's fine."
"Q2460A114","","A circle of Lucky Hit stands=@°ıOkay, I'll go there."
"Q2460B133","","Good luck!!"
"Q2460A116","","The Great View Bldg?"
"Q2460A122","","No, not right now."
"Q2461A001","","Can you help me?"
"Q2461A002","","Can I ask you something?"
"Q2461B001","","Divination? Sure."
"Q2461B002","","Yes, I can give you°ıa reading anytime."
"Q2461A003","","No, that's not it=@"
"Q2461B003","","What? That must be=@"
"Q2461B004","","You're not here for a reading?°ıOh no=@"
"Q2461B005","","Wh-What is it?"
"Q2461A004","","I want you to tell me something."
"Q2461B006","","Yes!"
"Q2461B007","","Y-Yes."
"Q2461A005","","Which way to the Great View Bldg?"
"Q2461B008","","=@Ask someone around there."
"Q2461B009","","=@Ask people outside as well."
"Q2461B010","","You can ask the people in the quarter=@"
"Q2461A006","","No, um=@"
"Q2461A007","","Um=@"
"Q2461B011","","I don't know!"
"Q2461A008","","I-I understand."
"Q2461A009","","Y-yes."
"Q2461B012","","If you want your fortune told,°ıyou know where to come."
"Q2461A010","","My fortune=@"
"Q2461A011","","Which way to°ıthe Dancing Dragon Bldg?"
"Q2461B013","","Yes=@"
"Q2461A013","","Have you seen a man°ıin black clothing?"
"Q2461B014","","Now that you mention it=@"
"Q2461B015","","Wasn't he around°ıthe Fengshuipan fortune teller?"
"Q2461A014","","Around the Fengshuipan fortuneteller?°ıThanks."
"Q2461A012","","Um=@"
"Q2461A015","","I want to ask something."
"Q2461A016","","Have you seen a man°ıin black clothing?"
"Q2461B016","","Wasn't there someone like that°ıon that street over there?"
"Q2461A017","","I see=@°ıThanks."
"Q2461A018","","Which way to the Tea Break Bldg?"
"Q2461A019","","Have you seen a person called Yuan?"
"Q2461B017","","Would you like your fortune told?°ıPerhaps I can tell you something that way=@"
"Q2461A021","","I want to go to the knife shop."
"Q2461A022","","How do I get to°ıthe Thousand White Bldg?"
"Q2461A023","","Do you know of a place where°ıI can hear bells ringing?"
"Q2461A024","","Which way to the Moon Child Bldg?"
"Q2461A025","","I want to go to the orphanage."
"Q2461A026","","Where can I find°ıthe Moon Child Bldg?"
"Q2461A027","","I'm looking for a bird shop."
"Q2461A028","","Which way to the Three Birds Bldg?"
"Q2461A029","","Which way to the Ghost Hall Bldg?"
"Q2461A030","","Which way to the entrance°ıof the Yellow Head Bldg?"
"Q2461A031","","Do you know a restaurant°ıor a bar around here?"
"Q2461A032","","Which way to Everyone's Restaurant?"
"Q2461A033","","Which way to the Nihao Teahouse?"
"Q2461A034","","Which way is Cafe Anna?"
"Q2461A035","","Which way to°ıthe Thousand White Stand?"
"Q2461A036","","Which way to°ı the Dragon Spring Stand?"
"Q2461A037","","Do you know a place nearby where°ıI can participate in a Street Fight?"
"Q2461A038","","Which way to Dragon St?"
"Q2461A039","","Do you know this man?"
"Q2461A040","","I'm looking for this man."
"Q2461A041","","Which way to the Phoenix Bldg?"
"Q2461A042","","Which way to Blue Dragon Garden?"
"Q2461A043","","Do you know this woman?"
"Q2461A044","","I'm looking for this lady."
"Q2461A045","","Which way to the Black Heaven Bldg?"
"Q2461A046","","I want to go here=@"
"Q2461A049","","I see=@"
"Q2461B020","","Yo√πd better ask somebody°ıwho lives in the quarter."
"Q2461A050","","All right.°ıThanks."
"Q2461A052","","You don't know?"
"Q2461B022","","Sorry, could you ask someone°ıfrom the area?"
"Q2461B023","","I'm sorry. Could you just°ıask someone from the area?"
"Q2461A054","","I'd better not."
"Q2462A001","","Can you help me?"
"Q2462B001","","Welcome."
"Q2462A002","","Where is the Great View Bldg?"
"Q2462B002","","The Great View Bldg is over°ıin the Thousand White Qr."
